"","id","category"
"6317","227","Type"
"6318","227","Programme"
"6319","227","Legal status"
"6320","227","Active"
"6321","227","Headquarters"
"6322","227"," Nairobi,  Kenya"
"6323","227","Executive Director"
"6324","227","Inger Andersen since 2019  Denmark"
"6325","227","Parent organization"
"6326","227","United Nations"
"6327","227","Website"
"6328","227","www.unep.org/"
"6329","228","Founded"
"6330","228","1969"
"6331","228","Type"
"6332","228","501(c)(3)"
"6333","228","Focus"
"6334","228","Environmental law"
"6335","228","Location"
"6336","228","Washington, D.C."
"6337","228","President"
"6338","228","Scott Fulton"
"6339","228","Website"
"6340","228","www.eli.org"
"6341","229","Motto"
"6342","229","Fiat lux (Latin)"
"6343","229","Motto in English"
"6344","229","""Let there be light"""
"6345","229","Type"
"6346","229","Public land-grant research university"
"6347","229","Established"
"6348","229","1965; 57 years ago (1965)[1]"
"6349","229","Parent institution"
"6350","229","University of California"
"6351","229","Accreditation"
"6352","229","WSCUC"
"6353","229","Academic affiliations"
"6354","229","AAUAPRUURASpace-grant"
"6355","229","Endowment"
"6356","229","$1.03 billion (2019) [2]"
"6357","229","Chancellor"
"6358","229","Howard Gillman[3]"
"6359","229","Provost"
"6360","229","Hal Stern[4]"
"6361","229","Academic staff"
"6362","229","5,596 (2019)[5]"
"6363","229","Administrative staff"
"6364","229","6,426 (2019)[5]"
"6365","229","Students"
"6366","229","35,220 (2019)[6]"
"6367","229","Undergraduates"
"6368","229","30,222 (2019)[6]"
"6369","229","Postgraduates"
"6370","229","5,849 (2019)[6]"
"6371","229","Location"
"6372","229","Irvine, California, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}33°38'44""N 117°50'33""W<U+FEFF> / <U+FEFF>33.64556°N 117.84250°W<U+FEFF> / 33.64556; -117.84250Coordinates: 33°38'44""N 117°50'33""W<U+FEFF> / <U+FEFF>33.64556°N 117.84250°W<U+FEFF> / 33.64556; -117.84250"
"6373","229","Campus"
"6374","229","Large City,[7] 1,527 acres (618 ha)[8]"
"6375","229","Newspaper"
"6376","229","The New University"
"6377","229","Colors"
"6378","229",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  UCI Gold  UCI Blue[9]"
"6379","229","Nickname"
"6380","229","Anteaters"
"6381","229","Sporting affiliations"
"6382","229","NCAA Division I – Big WestMPSFGCC"
"6383","229","Mascot"
"6384","229","Peter the Anteater"
"6385","229","Website"
"6386","229","www.uci.edu"
"6387","230","Former names"
"6388","230","Brown School (1838–1841)Union Institute (1841–1851)Normal College (1851–1859)Trinity College (1859–1924)"
"6389","230","Motto"
"6390","230","Eruditio et Religio (Latin)[1]"
"6391","230","Motto in English"
"6392","230","""Knowledge and Faith""[2]"
"6393","230","Type"
"6394","230","Private research university"
"6395","230","Established"
"6396","230","1838; 184 years ago (1838)"
"6397","230","Accreditation"
"6398","230","SACS"
"6399","230","Religious affiliation"
"6400","230","United Methodist Church[3][4][5][6]"
"6401","230","Academic affiliations"
"6402","230","AAUCOFHE568 GroupURACDIOORAUNAICUIAMSCU"
"6403","230","Endowment"
"6404","230","$12.7 billion (2021)[7] (The university is also the primary beneficiary (32%) of the independent $3.69 billion Duke Endowment)[8]"
"6405","230","Budget"
"6406","230","$2.8 billion (FY 2020)[9]"
"6407","230","President"
"6408","230","Vincent Price[10]"
"6409","230","Provost"
"6410","230","Sally Kornbluth"
"6411","230","Academic staff"
"6412","230","3,982 (fall 2021)[11]"
"6413","230","Administrative staff"
"6414","230","8,498 campus employees43,108 total campus & health system employees (July 2021)[11]"
"6415","230","Students"
"6416","230","16,780 (fall 2021)[11]"
"6417","230","Undergraduates"
"6418","230","6,789 (fall 2021)[11]"
"6419","230","Postgraduates"
"6420","230","9,991 (fall 2021)[11]"
"6421","230","Location"
"6422","230","Durham, North Carolina, United States.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}36°0'4""N 78°56'20""W<U+FEFF> / <U+FEFF>36.00111°N 78.93889°W<U+FEFF> / 36.00111; -78.93889Coordinates: 36°0'4""N 78°56'20""W<U+FEFF> / <U+FEFF>36.00111°N 78.93889°W<U+FEFF> / 36.00111; -78.93889"
"6423","230","Campus"
"6424","230","Large City,[12] 8,693 acres (35.18 km2)[11]"
"6425","230","Newspaper"
"6426","230","The Chronicle"
"6427","230","Colors"
"6428","230",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   Duke blue & white[13][14]"
"6429","230","Nickname"
"6430","230","Blue Devils"
"6431","230","Sporting affiliations"
"6432","230","NCAA Division I FBS – ACC"
"6433","230","Mascot"
"6434","230","Blue Devil"
"6435","230","Website"
"6436","230","duke.edu"
"6437","231","Former names"
"6438","231","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"6439","231","Motto"
"6440","231","In lumine Tuo videbimus lumen (Latin)"
"6441","231","Motto in English"
"6442","231","In Thy light shall we see light[2]"
"6443","231","Type"
"6444","231","Royal (1754–1776)Private research university (1776–present)"
"6445","231","Established"
"6446","231","May 25, 1754; 267 years ago (1754-05-25)"
"6447","231","Accreditation"
"6448","231","MSCHE"
"6449","231","Academic affiliations"
"6450","231","AAUURA568 GroupNAICUSpace-grant"
"6451","231","Endowment"
"6452","231","$14.35 billion (2021)[3]"
"6453","231","President"
"6454","231","Lee Bollinger"
"6455","231","Provost"
"6456","231","Mary Cunningham Boyce"
"6457","231","Academic staff"
"6458","231","4,370[4]"
"6459","231","Students"
"6460","231","33,413 (Fall 2019)[5]"
"6461","231","Undergraduates"
"6462","231","6,398 (Fall 2019)[n 1][5]"
"6463","231","Postgraduates"
"6464","231","24,412 (Fall 2019)[5]"
"6465","231","Location"
"6466","231","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"6467","231","Campus"
"6468","231","Urban, total 299 acres (1.21 km2)"
"6469","231","Newspaper"
"6470","231","Columbia Daily Spectator"
"6471","231","Colors"
"6472","231",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"6473","231","Nickname"
"6474","231","Columbia Lions"
"6475","231","Sporting affiliations"
"6476","231","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"6477","231","Mascot"
"6478","231","Roar-ee the Lion"
"6479","231","Website"
"6480","231","columbia.edu"
"6481","232","Type"
"6482","232","Government-run"
"6483","232","Established"
"6484","232","1997"
"6485","232","Parent institution"
"6486","232","Korea Development Institute"
"6487","232","President"
"6488","232","Choi, Jeong Pyo"
"6489","232","Dean"
"6490","232","You, Jong-Il"
"6491","232","Postgraduates"
"6492","232","1100+"
"6493","232","Address"
"6494","232","263 Namsejong-ro, Sejong Special Self-Governing City, South Korea"
"6495","232","Campus"
"6496","232","Sejong City (current); Seoul (former)"
"6497","232","Language"
"6498","232","English"
"6499","232","Colors"
"6500","232","Green .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  & Platinum  "
"6501","232","Affiliations"
"6502","232","Korea Development Institute(KDI)"
"6503","232","Website"
"6504","232","www.kdischool.ac.kr"
"6505","232","Hangul"
"6506","232","<U+CF00><U+C774><U+B514><U+C544><U+C774> <U+AD6D><U+C81C><U+C815><U+CC45><U+B300><U+D559><U+C6D0><U+B300><U+D559><U+AD50>"
"6507","232","Hanja"
"6508","232","<U+CF00><U+C774><U+B514><U+C544><U+C774> <U+570B><U+969B><U+653F><U+7B56><U+5927><U+5B78><U+9662><U+5927><U+5B78><U+6821>"
"6509","232","Revised Romanization"
"6510","232","KDI Gukje Jeongchaek Daehakwon Daehakgyo"
"6511","232","McCune–Reischauer"
"6512","232","KDI Kukche Chongch'aek Taehagwon Taehakkyo"
"6513","233","Motto"
"6514","233","To learn, to search, to serve"
"6515","233","Type"
"6516","233","Public university system"
"6517","233","Established"
"6518","233","1948; 74 years ago (1948)"
"6519","233","Endowment"
"6520","233","$3.66 billion[1]"
"6521","233","Budget"
"6522","233","$13.08 billion[1]"
"6523","233","Chairman"
"6524","233","Merryl Tisch"
"6525","233","Chancellor"
"6526","233","Deborah F. Stanley (interim)"
"6527","233","Vice-Chancellor"
"6528","233","Robert Megna"
"6529","233","Provost"
"6530","233","Tod Laursen"
"6531","233","Academic staff"
"6532","233","32,496[2]"
"6533","233","Students"
"6534","233","394,220 (Fall 2020)[2]"
"6535","233","Undergraduates"
"6536","233","350,889 (Fall 2020)[2]"
"6537","233","Postgraduates"
"6538","233","43,331 (Fall 2020)[2]"
"6539","233","Location"
"6540","233","New York, United States"
"6541","233","Campus"
"6542","233","64 campuses[2]"
"6543","233","Colors"
"6544","233","Blue and Gray.mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}   "
"6545","233","Website"
"6546","233","www.suny.edu"
"6547","234","Other name"
"6548","234","AKS"
"6549","234","Former names"
"6550","234","<U+D55C><U+AD6D><U+C815><U+C2E0><U+BB38><U+D654><U+C5F0><U+AD6C><U+C6D0> (<U+97D3><U+570B><U+7CBE><U+795E><U+6587><U+5316><U+784F><U+7A76><U+9662>)"
"6551","234","Type"
"6552","234","National"
"6553","234","Established"
"6554","234","June 30, 1978"
"6555","234","Officer in charge"
"6556","234","Ministry of Education, Science and Technology (South Korea)"
"6557","234","President"
"6558","234","Ahn, Byung-Ook"
"6559","234","Location"
"6560","234","50 Unjung-dong, Bundang, Seongnam, Gyeonggi-do, South Korea.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}37°23'27""N 127°03'33""E<U+FEFF> / <U+FEFF>37.390739°N 127.059031°E<U+FEFF> / 37.390739; 127.059031Coordinates: 37°23'27""N 127°03'33""E<U+FEFF> / <U+FEFF>37.390739°N 127.059031°E<U+FEFF> / 37.390739; 127.059031"
"6561","234","Affiliations"
"6562","234","Jangseogak (<U+C7A5><U+C11C><U+AC01> <U+85CF><U+66F8><U+95A3>)"
"6563","234","Website"
"6564","234","https://web.archive.org/web/20050126014511/http://www.aks.ac.kr/     http://intl.aks.ac.kr/english/portal.php"
"6565","234","Hangul"
"6566","234","<U+D55C><U+AD6D><U+D559><U+C911><U+C559><U+C5F0><U+AD6C><U+C6D0>"
"6567","234","Hanja"
"6568","234","<U+97D3><U+570B><U+5B78><U+4E2D><U+592E><U+784F><U+7A76><U+9662>"
"6569","234","Revised Romanization"
"6570","234","Hangukhak jungang  yeonguwon"
"6571","234","McCune–Reischauer"
"6572","234","Hankuk chungang yonkuwon"
"6573","235","Motto"
"6574","235","Veritas lux mea (Latin)"
"6575","235","Motto in English"
"6576","235","The truth is my light"
"6577","235","Type"
"6578","235","National"
"6579","235","Established"
"6580","235","1946; 76 years ago (1946)"
"6581","235","President"
"6582","235","Oh Se-jung[2]"
"6583","235","Academic staff"
"6584","235","2,130 (2019)[3]"
"6585","235","Students"
"6586","235","27,784 (2019)[3]"
"6587","235","Undergraduates"
"6588","235","16,556[3]"
"6589","235","Postgraduates"
"6590","235","11,228[3]"
"6591","235","Doctoral students"
"6592","235","3,663[3]"
"6593","235","Location"
"6594","235","Gwanak-gu, Seoul, South Korea.mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}37°27'36""N 126°57'09""E<U+FEFF> / <U+FEFF>37.46000°N 126.95250°E<U+FEFF> / 37.46000; 126.95250<U+FEFF> (Seoul National University)Coordinates: 37°27'36""N 126°57'09""E<U+FEFF> / <U+FEFF>37.46000°N 126.95250°E<U+FEFF> / 37.46000; 126.95250<U+FEFF> (Seoul National University)"
"6595","235","Campus"
"6596","235","Urban, 4.2 km2 (1037 acres)7.0 km2 (1,729 acres), including the arboreta and other campuses."
"6597","235","Colors"
"6598","235",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  Blue"
"6599","235","Affiliations"
"6600","235","AEARU, APRU, BESETOHA, ARN, APSIA, AALAU, Washington University in St. Louis McDonnell International Scholars Academy[4]"
"6601","235","Mascot"
"6602","235","Crane, Zelkova Tree[5]"
"6603","235","Website"
"6604","235","en.snu.ac.kruseoul.edu"
"6605","235","Hangul"
"6606","235","<U+C11C><U+C6B8><U+B300><U+D559><U+AD50>"
"6607","235","Hanja"
"6608","235","<U+C11C><U+C6B8><U+5927><U+5B78><U+6821>"
"6609","235","Revised Romanization"
"6610","235","Seoul Daehakgyo"
"6611","235","McCune–Reischauer"
"6612","235","Soul Taehakkyo"
"6613","236","Former names"
"6614","236","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"6615","236","Motto"
"6616","236","In lumine Tuo videbimus lumen (Latin)"
"6617","236","Motto in English"
"6618","236","In Thy light shall we see light[2]"
"6619","236","Type"
"6620","236","Royal (1754–1776)Private research university (1776–present)"
"6621","236","Established"
"6622","236","May 25, 1754; 267 years ago (1754-05-25)"
"6623","236","Accreditation"
"6624","236","MSCHE"
"6625","236","Academic affiliations"
"6626","236","AAUURA568 GroupNAICUSpace-grant"
"6627","236","Endowment"
"6628","236","$14.35 billion (2021)[3]"
"6629","236","President"
"6630","236","Lee Bollinger"
"6631","236","Provost"
"6632","236","Mary Cunningham Boyce"
"6633","236","Academic staff"
"6634","236","4,370[4]"
"6635","236","Students"
"6636","236","33,413 (Fall 2019)[5]"
"6637","236","Undergraduates"
"6638","236","6,398 (Fall 2019)[n 1][5]"
"6639","236","Postgraduates"
"6640","236","24,412 (Fall 2019)[5]"
"6641","236","Location"
"6642","236","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"6643","236","Campus"
"6644","236","Urban, total 299 acres (1.21 km2)"
"6645","236","Newspaper"
"6646","236","Columbia Daily Spectator"
"6647","236","Colors"
"6648","236",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"6649","236","Nickname"
"6650","236","Columbia Lions"
"6651","236","Sporting affiliations"
"6652","236","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"6653","236","Mascot"
"6654","236","Roar-ee the Lion"
"6655","236","Website"
"6656","236","columbia.edu"
"6657","237","Former names"
"6658","237","Bosung College(1905–1921)Bosung Professional College(1922–1945)"
"6659","237","Motto"
"6660","237","Libertas, Justitia, Veritas<U+C790><U+C720>, <U+C815><U+C758>, <U+C9C4><U+B9AC>"
"6661","237","Motto in English"
"6662","237","""Liberty, Justice, Truth"""
"6663","237","Type"
"6664","237","Private"
"6665","237","Established"
"6666","237","5 May 1905; 116 years ago (1905-05-05)"
"6667","237","President"
"6668","237","Jin-taek Chung[1]"
"6669","237","Academic staff"
"6670","237","1,442 full-time2,834 part-time (2019)[2]"
"6671","237","Students"
"6672","237","29,757 (2019)[2]"
"6673","237","Undergraduates"
"6674","237","21,165 (2019)[2]"
"6675","237","Postgraduates"
"6676","237","8,592 (2019)[2]"
"6677","237","Location"
"6678","237","Seongbuk-gu, Seoul, South Korea"
"6679","237","Campus"
"6680","237","Urban"
"6681","237","Colors"
"6682","237","Crimson .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{} "
"6683","237","Athletics"
"6684","237","Football, Rugby, Baseball, Basketball, Ice Hockey"
"6685","237","Nickname"
"6686","237","Anam Tigers"
"6687","237","Affiliations"
"6688","237","Association of Professional Schools of International AffairsOpen University of TanzaniaWashington University in St. Louis McDonnell International Scholars Academy[3]"
"6689","237","Mascot"
"6690","237","Tiger"
"6691","237","Website"
"6692","237","www.korea.edu (English)www.korea.ac.kr (Korean)"
"6693","237","Hangul"
"6694","237","<U+ACE0><U+B824><U+B300><U+D559><U+AD50>"
"6695","237","Hanja"
"6696","237","<U+9AD8><U+9E97><U+5927><U+5B78><U+6821>"
"6697","237","Revised Romanization"
"6698","237","Goryeo Daehakgyo"
"6699","237","McCune–Reischauer"
"6700","237","Koryo Taehakkyo"
"6701","238","Type"
"6702","238","Government-run"
"6703","238","Established"
"6704","238","1997"
"6705","238","Parent institution"
"6706","238","Korea Development Institute"
"6707","238","President"
"6708","238","Choi, Jeong Pyo"
"6709","238","Dean"
"6710","238","You, Jong-Il"
"6711","238","Postgraduates"
"6712","238","1100+"
"6713","238","Address"
"6714","238","263 Namsejong-ro, Sejong Special Self-Governing City, South Korea"
"6715","238","Campus"
"6716","238","Sejong City (current); Seoul (former)"
"6717","238","Language"
"6718","238","English"
"6719","238","Colors"
"6720","238","Green .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}  & Platinum  "
"6721","238","Affiliations"
"6722","238","Korea Development Institute(KDI)"
"6723","238","Website"
"6724","238","www.kdischool.ac.kr"
"6725","238","Hangul"
"6726","238","<U+CF00><U+C774><U+B514><U+C544><U+C774> <U+AD6D><U+C81C><U+C815><U+CC45><U+B300><U+D559><U+C6D0><U+B300><U+D559><U+AD50>"
"6727","238","Hanja"
"6728","238","<U+CF00><U+C774><U+B514><U+C544><U+C774> <U+570B><U+969B><U+653F><U+7B56><U+5927><U+5B78><U+9662><U+5927><U+5B78><U+6821>"
"6729","238","Revised Romanization"
"6730","238","KDI Gukje Jeongchaek Daehakwon Daehakgyo"
"6731","238","McCune–Reischauer"
"6732","238","KDI Kukche Chongch'aek Taehagwon Taehakkyo"
"6733","239","Former names"
"6734","239","King's College(1754–1784)Columbia College(1784–1896)[1]: 53–60 "
"6735","239","Motto"
"6736","239","In lumine Tuo videbimus lumen (Latin)"
"6737","239","Motto in English"
"6738","239","In Thy light shall we see light[2]"
"6739","239","Type"
"6740","239","Royal (1754–1776)Private research university (1776–present)"
"6741","239","Established"
"6742","239","May 25, 1754; 267 years ago (1754-05-25)"
"6743","239","Accreditation"
"6744","239","MSCHE"
"6745","239","Academic affiliations"
"6746","239","AAUURA568 GroupNAICUSpace-grant"
"6747","239","Endowment"
"6748","239","$14.35 billion (2021)[3]"
"6749","239","President"
"6750","239","Lee Bollinger"
"6751","239","Provost"
"6752","239","Mary Cunningham Boyce"
"6753","239","Academic staff"
"6754","239","4,370[4]"
"6755","239","Students"
"6756","239","33,413 (Fall 2019)[5]"
"6757","239","Undergraduates"
"6758","239","6,398 (Fall 2019)[n 1][5]"
"6759","239","Postgraduates"
"6760","239","24,412 (Fall 2019)[5]"
"6761","239","Location"
"6762","239","New York, New York, U.S..mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194Coordinates: 40°48'27""N 73°57'43""W<U+FEFF> / <U+FEFF>40.80750°N 73.96194°W<U+FEFF> / 40.80750; -73.96194"
"6763","239","Campus"
"6764","239","Urban, total 299 acres (1.21 km2)"
"6765","239","Newspaper"
"6766","239","Columbia Daily Spectator"
"6767","239","Colors"
"6768","239",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    Columbia blue and white[8]"
"6769","239","Nickname"
"6770","239","Columbia Lions"
"6771","239","Sporting affiliations"
"6772","239","NCAA Division I FCS – Ivy LeagueEARCMAISA"
"6773","239","Mascot"
"6774","239","Roar-ee the Lion"
"6775","239","Website"
"6776","239","columbia.edu"
"6777","240","Type"
"6778","240","Public research university"
"6779","240","Established"
"6780","240","1878–1973 – founding institutions1973–74 – as Middlesex Polytechnic[1]1992 – gained university status[1]"
"6781","240","Academic affiliations"
"6782","240","ACUEUAMillionPlusUniversities UK"
"6783","240","Endowment"
"6784","240","£0.61 million (July 2017)[2][page needed]"
"6785","240","Chancellor"
"6786","240","Dame Janet Ritterman  (appointed 2013)"
"6787","240","Vice-Chancellor"
"6788","240","Nic Beech (appointed 2019)"
"6789","240","Administrative staff"
"6790","240","1,900[3]"
"6791","240","Students"
"6792","240","20,175 (2019/20)[4]"
"6793","240","Undergraduates"
"6794","240","14,880 (2019/20)[4]"
"6795","240","Postgraduates"
"6796","240","5,290 (2019/20)[4]"
"6797","240","Location"
"6798","240","The Burroughs, Hendon, London NW4 4BT, United Kingdom"
"6799","240","Colours"
"6800","240",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    White, red, black and grey"
"6801","240","Website"
"6802","240","mdx.ac.uk"
"6803","240","Complete (2022)[82]"
"6804","240","103"
"6805","240","Guardian (2022)[83]"
"6806","240","111"
"6807","240","Times / Sunday Times (2022)[84]"
"6808","240","121"
"6809","240","ARWU (2021)[85]"
"6810","240","901–1000"
"6811","240","QS (2022)[86]"
"6812","240","701–750"
"6813","240","THE (2022)[87]"
"6814","240","401–500"
"6815","240","Teaching Excellence Framework[88]"
"6816","240","Silver"
"6817","241","Type"
"6818","241","Public research university"
"6819","241","Established"
"6820","241","1878–1973 – founding institutions1973–74 – as Middlesex Polytechnic[1]1992 – gained university status[1]"
"6821","241","Academic affiliations"
"6822","241","ACUEUAMillionPlusUniversities UK"
"6823","241","Endowment"
"6824","241","£0.61 million (July 2017)[2][page needed]"
"6825","241","Chancellor"
"6826","241","Dame Janet Ritterman  (appointed 2013)"
"6827","241","Vice-Chancellor"
"6828","241","Nic Beech (appointed 2019)"
"6829","241","Administrative staff"
"6830","241","1,900[3]"
"6831","241","Students"
"6832","241","20,175 (2019/20)[4]"
"6833","241","Undergraduates"
"6834","241","14,880 (2019/20)[4]"
"6835","241","Postgraduates"
"6836","241","5,290 (2019/20)[4]"
"6837","241","Location"
"6838","241","The Burroughs, Hendon, London NW4 4BT, United Kingdom"
"6839","241","Colours"
"6840","241",".mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{}    White, red, black and grey"
"6841","241","Website"
"6842","241","mdx.ac.uk"
"6843","241","Complete (2022)[82]"
"6844","241","103"
"6845","241","Guardian (2022)[83]"
"6846","241","111"
"6847","241","Times / Sunday Times (2022)[84]"
"6848","241","121"
"6849","241","ARWU (2021)[85]"
"6850","241","901–1000"
"6851","241","QS (2022)[86]"
"6852","241","701–750"
"6853","241","THE (2022)[87]"
"6854","241","401–500"
"6855","241","Teaching Excellence Framework[88]"
"6856","241","Silver"
"6857","242","Abbreviation"
"6858","242","SRC"
"6859","242","Formation"
"6860","242","January 1, 2007; 15 years ago (2007-01-01)"
"6861","242","Type"
"6862","242","Research institute"
"6863","242","Headquarters"
"6864","242","Stockholm, Sweden"
"6865","242","Official language "
"6866","242","English"
"6867","242","Director"
"6868","242","Line Gordon"
"6869","242","Website"
"6870","242","stockholmresilience.org"
"6871","243","Motto"
"6872","243","(Latin) Pectora roborant cultus recti"
"6873","243","Motto in English"
"6874","243","A sound education strengthens the spirit"
"6875","243","Type"
"6876","243","Public"
"6877","243","Established"
"6878","243","1918"
"6879","243","Endowment"
"6880","243","ZAR 1,483.99 million[1]"
"6881","243","Academic staff"
"6882","243","1028[2]"
"6883","243","Administrative staff"
"6884","243","2183[2]"
"6885","243","Undergraduates"
"6886","243","19,042[3]"
"6887","243","Postgraduates"
"6888","243","10,051[3]"
"6889","243","Location"
"6890","243","Stellenbosch, Western Cape, South Africa (SA).mw-parser-output .geo-default,.mw-parser-output .geo-dms,.mw-parser-output .geo-dec{display:inline}.mw-parser-output .geo-nondefault,.mw-parser-output .geo-multi-punct{display:none}.mw-parser-output .longitude,.mw-parser-output .latitude{white-space:nowrap}33°55'58""S 18°51'51""E<U+FEFF> / <U+FEFF>33.93278°S 18.86417°E<U+FEFF> / -33.93278; 18.86417Coordinates: 33°55'58""S 18°51'51""E<U+FEFF> / <U+FEFF>33.93278°S 18.86417°E<U+FEFF> / -33.93278; 18.86417"
"6891","243","Campus"
"6892","243","2 suburban and 2 urban"
"6893","243","Colours"
"6894","243","Maroon .mw-parser-output .legend{page-break-inside:avoid;break-inside:avoid-column}.mw-parser-output .legend-color{display:inline-block;min-width:1.25em;height:1.25em;line-height:1.25;margin:1px 0;text-align:center;border:1px solid black;background-color:transparent;color:black}.mw-parser-output .legend-text{} "
"6895","243","Nickname"
"6896","243","Maties"
"6897","243","Affiliations"
"6898","243","AAU, ACU, CHEC, HESA, IAU"
"6899","243","Mascot"
"6900","243","Pokkel[4]"
